Event ID,Event Name,Date,URL,City,State,Park,Division,Fee,Teams
787,Abbeville Turf Event!,02/18,https://offthechainsports.com/baseball/Events/Details/787/abbeville-turf-event,Abbeville,LA,AA Comeaux Park Turf,14U-OPEN,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,7U-AA,25,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,7U-AAA,25,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,8U-AA,25,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,8U-AAA,25,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,9U-AA,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,9U-AAA,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,10U-AA,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,10U-AAA,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,11U-AA,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,11U-AAA,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,11U-MAJ,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,12U-AA,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,12U-AAA,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,12U-MAJ,150,0
745,Chappapeela Bermuda Event!,02/18,https://offthechainsports.com/baseball/Events/Details/745/chappapeela-bermuda-event,Hammond,LA,Chappapeela,13U-AA,150,0
