ID,Event Name,Urls,Age,City,Director,Division,Entryfee,Date,State,Stature,Team Entered
363065,Baseball in Vidalia -Free entry--PAP,https://usssa.com/baseball/event_home/?eventID=363065,14,vidalia,ST23 Baseball,Op,0,08/21/2022,Louisiana,One Day Event,0
363065,Baseball in Vidalia -Free entry--PAP,https://usssa.com/baseball/event_home/?eventID=363065,12,vidalia,ST23 Baseball,Op,0,08/21/2022,Louisiana,One Day Event,0
363065,Baseball in Vidalia -Free entry--PAP,https://usssa.com/baseball/event_home/?eventID=363065,12,vidalia,ST23 Baseball,AA,0,08/21/2022,Louisiana,One Day Event,0
363065,Baseball in Vidalia -Free entry--PAP,https://usssa.com/baseball/event_home/?eventID=363065,11,vidalia,ST23 Baseball,Op,0,08/21/2022,Louisiana,One Day Event,0
363065,Baseball in Vidalia -Free entry--PAP,https://usssa.com/baseball/event_home/?eventID=363065,11,vidalia,ST23 Baseball,AA,0,08/21/2022,Louisiana,One Day Event,0
363065,Baseball in Vidalia -Free entry--PAP,https://usssa.com/baseball/event_home/?eventID=363065,10,vidalia,ST23 Baseball,AA,0,08/21/2022,Louisiana,One Day Event,0
363065,Baseball in Vidalia -Free entry--PAP,https://usssa.com/baseball/event_home/?eventID=363065,8,vidalia,ST23 Baseball,AAAC,0,08/21/2022,Louisiana,One Day Event,0
363065,Baseball in Vidalia -Free entry--PAP,https://usssa.com/baseball/event_home/?eventID=363065,8,vidalia,ST23 Baseball,AAC,0,08/21/2022,Louisiana,One Day Event,0
367286,September to Remember - PAP,https://usssa.com/baseball/event_home/?eventID=367286,14,Bossier City,Play Ball Productions,AA,195,09/03/2022,Louisiana,State Qualifier,13
367286,September to Remember - PAP,https://usssa.com/baseball/event_home/?eventID=367286,13,Bossier City,Play Ball Productions,AA,195,09/03/2022,Louisiana,State Qualifier,3
367286,September to Remember - PAP,https://usssa.com/baseball/event_home/?eventID=367286,11,Bossier City,Play Ball Productions,AA,195,09/03/2022,Louisiana,State Qualifier,7
367286,September to Remember - PAP,https://usssa.com/baseball/event_home/?eventID=367286,10,Bossier City,Play Ball Productions,AA,195,09/03/2022,Louisiana,State Qualifier,6
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,14,Eunice,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,14,Eunice,Jimmy Greer - BB,AA,75,09/10/2022,Louisiana,State Qualifier,1
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,13,Eunice,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,13,Eunice,Jimmy Greer - BB,AA,75,09/10/2022,Louisiana,State Qualifier,0
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,12,Eunice,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,12,Eunice,Jimmy Greer - BB,AA,75,09/10/2022,Louisiana,State Qualifier,0
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,11,Eunice,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,11,Eunice,Jimmy Greer - BB,AA,75,09/10/2022,Louisiana,State Qualifier,2
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,10,Eunice,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,10,Eunice,Jimmy Greer - BB,AA,75,09/10/2022,Louisiana,State Qualifier,0
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,9,Eunice,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,9,Eunice,Jimmy Greer - BB,AA,75,09/10/2022,Louisiana,State Qualifier,0
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,8,Eunice,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366115,"Usssa Fall Invitational South ""Rings""",https://usssa.com/baseball/event_home/?eventID=366115,7,Eunice,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366120,"Usssa Fall Invitational North ""Rings""",https://usssa.com/baseball/event_home/?eventID=366120,12,Monroe,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366120,"Usssa Fall Invitational North ""Rings""",https://usssa.com/baseball/event_home/?eventID=366120,12,Monroe,Jimmy Greer - BB,AA,75,09/10/2022,Louisiana,State Qualifier,0
366120,"Usssa Fall Invitational North ""Rings""",https://usssa.com/baseball/event_home/?eventID=366120,11,Monroe,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366120,"Usssa Fall Invitational North ""Rings""",https://usssa.com/baseball/event_home/?eventID=366120,11,Monroe,Jimmy Greer - BB,AA,75,09/10/2022,Louisiana,State Qualifier,0
366120,"Usssa Fall Invitational North ""Rings""",https://usssa.com/baseball/event_home/?eventID=366120,10,Monroe,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366120,"Usssa Fall Invitational North ""Rings""",https://usssa.com/baseball/event_home/?eventID=366120,10,Monroe,Jimmy Greer - BB,AA,75,09/10/2022,Louisiana,State Qualifier,0
366120,"Usssa Fall Invitational North ""Rings""",https://usssa.com/baseball/event_home/?eventID=366120,9,Monroe,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366120,"Usssa Fall Invitational North ""Rings""",https://usssa.com/baseball/event_home/?eventID=366120,9,Monroe,Jimmy Greer - BB,AA,75,09/10/2022,Louisiana,State Qualifier,0
366120,"Usssa Fall Invitational North ""Rings""",https://usssa.com/baseball/event_home/?eventID=366120,8,Monroe,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366120,"Usssa Fall Invitational North ""Rings""",https://usssa.com/baseball/event_home/?eventID=366120,7,Monroe,Jimmy Greer - BB,Op,75,09/10/2022,Louisiana,State Qualifier,0
366489,Usssa Fall Ball Opener (Ring Event),https://usssa.com/baseball/event_home/?eventID=366489,14,Natchitoches,Jimmy Greer - BB,Op,158,09/17/2022,Louisiana,State Qualifier,12
366489,Usssa Fall Ball Opener (Ring Event),https://usssa.com/baseball/event_home/?eventID=366489,13,Natchitoches,Jimmy Greer - BB,Op,158,09/17/2022,Louisiana,State Qualifier,5
366489,Usssa Fall Ball Opener (Ring Event),https://usssa.com/baseball/event_home/?eventID=366489,12,Natchitoches,Jimmy Greer - BB,AA,158,09/17/2022,Louisiana,State Qualifier,14
366489,Usssa Fall Ball Opener (Ring Event),https://usssa.com/baseball/event_home/?eventID=366489,11,Natchitoches,Jimmy Greer - BB,Op,158,09/17/2022,Louisiana,State Qualifier,6
366489,Usssa Fall Ball Opener (Ring Event),https://usssa.com/baseball/event_home/?eventID=366489,10,Alexandria,Jimmy Greer - BB,AAA,158,09/17/2022,Louisiana,State Qualifier,6
366489,Usssa Fall Ball Opener (Ring Event),https://usssa.com/baseball/event_home/?eventID=366489,10,Alexandria,Jimmy Greer - BB,A,158,09/17/2022,Louisiana,State Qualifier,12
366489,Usssa Fall Ball Opener (Ring Event),https://usssa.com/baseball/event_home/?eventID=366489,9,Alexandria,Jimmy Greer - BB,AA,158,09/17/2022,Louisiana,State Qualifier,5
366489,Usssa Fall Ball Opener (Ring Event),https://usssa.com/baseball/event_home/?eventID=366489,8,Pineville,Jimmy Greer - BB,Op,158,09/17/2022,Louisiana,State Qualifier,17
366489,Usssa Fall Ball Opener (Ring Event),https://usssa.com/baseball/event_home/?eventID=366489,7,Pineville,Jimmy Greer - BB,Op,158,09/17/2022,Louisiana,State Qualifier,5
368831,FREE ENTRY Sunday Only September Slam - PAP,https://usssa.com/baseball/event_home/?eventID=368831,11,Metairie,JP USSSA - Multisport,AA,0,09/18/2022,Louisiana,One Day Event,5
368831,FREE ENTRY Sunday Only September Slam - PAP,https://usssa.com/baseball/event_home/?eventID=368831,10,Metairie,JP USSSA - Multisport,AA,0,09/18/2022,Louisiana,One Day Event,3
368831,FREE ENTRY Sunday Only September Slam - PAP,https://usssa.com/baseball/event_home/?eventID=368831,9,Metairie,JP USSSA - Multisport,AA,0,09/18/2022,Louisiana,One Day Event,5
366119,Usssa Fall Ball League,https://usssa.com/baseball/event_home/?eventID=366119,14,Pineville - Alexandria,Jimmy Greer - BB,Op,473,09/22/2022,Louisiana,League,8
366119,Usssa Fall Ball League,https://usssa.com/baseball/event_home/?eventID=366119,14,Natchitoches,Jimmy Greer - BB,Op,473,09/22/2022,Louisiana,League,3
366119,Usssa Fall Ball League,https://usssa.com/baseball/event_home/?eventID=366119,12,Natchitoches,Jimmy Greer - BB,Op,473,09/22/2022,Louisiana,League,4
366119,Usssa Fall Ball League,https://usssa.com/baseball/event_home/?eventID=366119,12,Pineville - Alexandria,Jimmy Greer - BB,Op,473,09/22/2022,Louisiana,League,9
366119,Usssa Fall Ball League,https://usssa.com/baseball/event_home/?eventID=366119,10,Pineville - Alexandria,Jimmy Greer - BB,Op,473,09/22/2022,Louisiana,League,14
366119,Usssa Fall Ball League,https://usssa.com/baseball/event_home/?eventID=366119,10,Natchitoches,Jimmy Greer - BB,Op,473,09/22/2022,Louisiana,League,5
366119,Usssa Fall Ball League,https://usssa.com/baseball/event_home/?eventID=366119,8,Natchitoches,Jimmy Greer - BB,Op,473,09/22/2022,Louisiana,League,3
366119,Usssa Fall Ball League,https://usssa.com/baseball/event_home/?eventID=366119,8,Pineville - Alexandria,Jimmy Greer - BB,Op,473,09/22/2022,Louisiana,League,17
366116,Hit's for Hope (St Jude Benefit),https://usssa.com/baseball/event_home/?eventID=366116,14,Natchitoches,Jimmy Greer - BB,Op,150,09/24/2022,Louisiana,State Qualifier,3
366116,Hit's for Hope (St Jude Benefit),https://usssa.com/baseball/event_home/?eventID=366116,12,Natchitoches,Jimmy Greer - BB,Op,150,09/24/2022,Louisiana,State Qualifier,4
366116,Hit's for Hope (St Jude Benefit),https://usssa.com/baseball/event_home/?eventID=366116,11,Natchitoches,Jimmy Greer - BB,AA,150,09/24/2022,Louisiana,State Qualifier,6
366116,Hit's for Hope (St Jude Benefit),https://usssa.com/baseball/event_home/?eventID=366116,8,Natchitoches - Pineville,Jimmy Greer - BB,Op,150,09/24/2022,Louisiana,State Qualifier,6
368923,FREE ENTRY Sunday Only September Shootout - PAP,https://usssa.com/baseball/event_home/?eventID=368923,15,Metairie,JP USSSA - Multisport,Op,0,09/25/2022,Louisiana,One Day Event,0
368923,FREE ENTRY Sunday Only September Shootout - PAP,https://usssa.com/baseball/event_home/?eventID=368923,11,Metairie,JP USSSA - Multisport,AA,0,09/25/2022,Louisiana,One Day Event,4
368923,FREE ENTRY Sunday Only September Shootout - PAP,https://usssa.com/baseball/event_home/?eventID=368923,10,Metairie,JP USSSA - Multisport,AA,0,09/25/2022,Louisiana,One Day Event,7
368923,FREE ENTRY Sunday Only September Shootout - PAP,https://usssa.com/baseball/event_home/?eventID=368923,9,Metairie,JP USSSA - Multisport,AA,0,09/25/2022,Louisiana,One Day Event,5
368923,FREE ENTRY Sunday Only September Shootout - PAP,https://usssa.com/baseball/event_home/?eventID=368923,8,Metairie,JP USSSA - Multisport,AAC,0,09/25/2022,Louisiana,One Day Event,5
366485,Eunice Turf Wars!,https://usssa.com/baseball/event_home/?eventID=366485,14,Eunice,Jimmy Greer - BB,Op,105,10/01/2022,Louisiana,State Qualifier,4
366485,Eunice Turf Wars!,https://usssa.com/baseball/event_home/?eventID=366485,11,Eunice,Jimmy Greer - BB,AA,105,10/01/2022,Louisiana,State Qualifier,0
368925,FREE ENTRY Sunday Only October Fest - PAP,https://usssa.com/baseball/event_home/?eventID=368925,15,Metairie,JP USSSA - Multisport,Op,0,10/09/2022,Louisiana,One Day Event,0
368925,FREE ENTRY Sunday Only October Fest - PAP,https://usssa.com/baseball/event_home/?eventID=368925,13,Metairie,JP USSSA - Multisport,AA,0,10/09/2022,Louisiana,One Day Event,4
368925,FREE ENTRY Sunday Only October Fest - PAP,https://usssa.com/baseball/event_home/?eventID=368925,12,Metairie,JP USSSA - Multisport,AA,0,10/09/2022,Louisiana,One Day Event,7
368925,FREE ENTRY Sunday Only October Fest - PAP,https://usssa.com/baseball/event_home/?eventID=368925,11,Metairie,JP USSSA - Multisport,AA,0,10/09/2022,Louisiana,One Day Event,8
368925,FREE ENTRY Sunday Only October Fest - PAP,https://usssa.com/baseball/event_home/?eventID=368925,10,Metairie,JP USSSA - Multisport,AA,0,10/09/2022,Louisiana,One Day Event,5
368925,FREE ENTRY Sunday Only October Fest - PAP,https://usssa.com/baseball/event_home/?eventID=368925,9,Metairie,JP USSSA - Multisport,AA,0,10/09/2022,Louisiana,One Day Event,4
368925,FREE ENTRY Sunday Only October Fest - PAP,https://usssa.com/baseball/event_home/?eventID=368925,8,Metairie,JP USSSA - Multisport,AAC,0,10/09/2022,Louisiana,One Day Event,5
368925,FREE ENTRY Sunday Only October Fest - PAP,https://usssa.com/baseball/event_home/?eventID=368925,6,Metairie,JP USSSA - Multisport,Op,0,10/09/2022,Louisiana,One Day Event,0
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,14,Lake Charles,Sports Productions,Op,650,10/09/2022,Louisiana,League,4
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,13,Lake Charles,Sports Productions,Op,650,10/09/2022,Louisiana,League,6
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,13,Lake Charles,Sports Productions,AA,650,10/09/2022,Louisiana,League,0
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,12,Lake Charles,Sports Productions,Op,650,10/09/2022,Louisiana,League,10
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,12,Lake Charles,Sports Productions,AA,650,10/09/2022,Louisiana,League,5
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,11,Lake Charles,Sports Productions,Op,650,10/09/2022,Louisiana,League,5
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,11,Lake Charles,Sports Productions,AA,650,10/09/2022,Louisiana,League,1
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,10,Lake Charles,Sports Productions,Op,650,10/09/2022,Louisiana,League,9
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,10,Lake Charles,Sports Productions,AA,650,10/09/2022,Louisiana,League,4
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,9,Lake Charles,Sports Productions,AA,650,10/09/2022,Louisiana,League,4
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,8,Lake Charles,Sports Productions,Op,650,10/09/2022,Louisiana,League,11
369788,SWLA Fall League,https://usssa.com/baseball/event_home/?eventID=369788,7,Lake Charles,Sports Productions,AAC,650,10/09/2022,Louisiana,League,3
367287,Fall Select Super NIT - PAP,https://usssa.com/baseball/event_home/?eventID=367287,14,Bossier City,Play Ball Productions,AAA,195,10/15/2022,Louisiana,Select Super NIT,8
367287,Fall Select Super NIT - PAP,https://usssa.com/baseball/event_home/?eventID=367287,13,Bossier City,Play Ball Productions,AA,195,10/15/2022,Louisiana,Select Super NIT,5
367287,Fall Select Super NIT - PAP,https://usssa.com/baseball/event_home/?eventID=367287,11,Bossier City,Play Ball Productions,AA,195,10/15/2022,Louisiana,Select Super NIT,3
367287,Fall Select Super NIT - PAP,https://usssa.com/baseball/event_home/?eventID=367287,9,Texarkana,Play Ball Productions,AA,195,10/15/2022,Louisiana,Select Super NIT,5
367257,LOUISIANA SELECT INVITATIONAL - INVITE ONLY,https://usssa.com/baseball/event_home/?eventID=367257,14,Natchitoches,Jimmy Greer - BB,Op,210,10/15/2022,Louisiana,Super Regional NIT,4
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,14,Eunice,Jimmy Greer - BB,Op,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,14,Eunice,Jimmy Greer - BB,AA,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,13,Eunice,Jimmy Greer - BB,Op,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,13,Eunice,Jimmy Greer - BB,AA,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,12,Eunice,Jimmy Greer - BB,Op,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,12,Eunice,Jimmy Greer - BB,AA,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,11,Eunice,Jimmy Greer - BB,Op,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,11,Eunice,Jimmy Greer - BB,AA,105,10/15/2022,Louisiana,State Qualifier,6
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,10,Eunice,Jimmy Greer - BB,Op,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,10,Eunice,Jimmy Greer - BB,AA,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,9,Eunice,Jimmy Greer - BB,Op,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,9,Eunice,Jimmy Greer - BB,AA,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,8,Eunice,Jimmy Greer - BB,Op,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,8,Eunice,Jimmy Greer - BB,AAC,105,10/15/2022,Louisiana,State Qualifier,0
366486,Marucci Fall Showdown (RINGS),https://usssa.com/baseball/event_home/?eventID=366486,7,Eunice,Jimmy Greer - BB,Op,105,10/15/2022,Louisiana,State Qualifier,0
368926,FREE ENTRY Sunday Only October Classic - PAP,https://usssa.com/baseball/event_home/?eventID=368926,12,Metairie,JP USSSA - Multisport,AA,0,10/16/2022,Louisiana,One Day Event,3
368926,FREE ENTRY Sunday Only October Classic - PAP,https://usssa.com/baseball/event_home/?eventID=368926,11,Metairie,JP USSSA - Multisport,AA,0,10/16/2022,Louisiana,One Day Event,5
368926,FREE ENTRY Sunday Only October Classic - PAP,https://usssa.com/baseball/event_home/?eventID=368926,10,Metairie,JP USSSA - Multisport,AA,0,10/16/2022,Louisiana,One Day Event,4
368926,FREE ENTRY Sunday Only October Classic - PAP,https://usssa.com/baseball/event_home/?eventID=368926,9,Metairie,JP USSSA - Multisport,Op,0,10/16/2022,Louisiana,One Day Event,5
368926,FREE ENTRY Sunday Only October Classic - PAP,https://usssa.com/baseball/event_home/?eventID=368926,9,Metairie,JP USSSA - Multisport,AA,0,10/16/2022,Louisiana,One Day Event,3
368926,FREE ENTRY Sunday Only October Classic - PAP,https://usssa.com/baseball/event_home/?eventID=368926,6,Metairie,JP USSSA - Multisport,Op,0,10/16/2022,Louisiana,One Day Event,0
366121,Monster Mash II (Halloween Themed Event),https://usssa.com/baseball/event_home/?eventID=366121,14,Pineville Alexandria,Jimmy Greer - BB,Op,125,10/22/2022,Louisiana,State Qualifier,4
366121,Monster Mash II (Halloween Themed Event),https://usssa.com/baseball/event_home/?eventID=366121,12,Pineville Alexandria,Jimmy Greer - BB,AA,125,10/22/2022,Louisiana,State Qualifier,6
366121,Monster Mash II (Halloween Themed Event),https://usssa.com/baseball/event_home/?eventID=366121,10,Pineville Alexandria,Jimmy Greer - BB,AA,125,10/22/2022,Louisiana,State Qualifier,6
366121,Monster Mash II (Halloween Themed Event),https://usssa.com/baseball/event_home/?eventID=366121,8,Pineville Alexandria,Jimmy Greer - BB,Op,125,10/22/2022,Louisiana,State Qualifier,5
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,14,Scott,Sports Productions,Op,180,10/22/2022,Louisiana,State Qualifier,5
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,14,Scott,Sports Productions,AA,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,13,Scott,Sports Productions,Op,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,13,Scott,Sports Productions,AA,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,12,Scott,Sports Productions,Op,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,12,Scott,Sports Productions,AA,180,10/22/2022,Louisiana,State Qualifier,5
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,11,Scott,Sports Productions,Op,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,11,Scott,Sports Productions,AA,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,10,Scott,Sports Productions,Op,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,10,Scott,Sports Productions,AA,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,9,Scott,Sports Productions,Op,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,9,Scott,Sports Productions,AA,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,8,Scott,Sports Productions,Op,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,8,Scott,Sports Productions,AAC,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,7,Scott,Sports Productions,Op,180,10/22/2022,Louisiana,State Qualifier,0
371144,Halloween Classic,https://usssa.com/baseball/event_home/?eventID=371144,7,Scott,Sports Productions,AAC,180,10/22/2022,Louisiana,State Qualifier,0
369030,FREE ENTRY Sunday Only Fall Ball Fest - PAP,https://usssa.com/baseball/event_home/?eventID=369030,13,Metairie,JP USSSA - Multisport,AA,0,10/23/2022,Louisiana,State Qualifier,5
369030,FREE ENTRY Sunday Only Fall Ball Fest - PAP,https://usssa.com/baseball/event_home/?eventID=369030,12,Metairie,JP USSSA - Multisport,AA,0,10/23/2022,Louisiana,State Qualifier,8
369030,FREE ENTRY Sunday Only Fall Ball Fest - PAP,https://usssa.com/baseball/event_home/?eventID=369030,10,Metairie,JP USSSA - Multisport,AA,0,10/23/2022,Louisiana,State Qualifier,0
369030,FREE ENTRY Sunday Only Fall Ball Fest - PAP,https://usssa.com/baseball/event_home/?eventID=369030,9,Metairie,JP USSSA - Multisport,AA,0,10/23/2022,Louisiana,State Qualifier,7
369030,FREE ENTRY Sunday Only Fall Ball Fest - PAP,https://usssa.com/baseball/event_home/?eventID=369030,8,Metairie,JP USSSA - Multisport,AAC,0,10/23/2022,Louisiana,State Qualifier,6
369030,FREE ENTRY Sunday Only Fall Ball Fest - PAP,https://usssa.com/baseball/event_home/?eventID=369030,6,Metairie,JP USSSA - Multisport,Op,0,10/23/2022,Louisiana,State Qualifier,0
367291,Central Louisiana Super Regional -  PAP,https://usssa.com/baseball/event_home/?eventID=367291,10,Natchitoches,Play Ball Productions,Op,195,10/29/2022,Louisiana,State Qualifier,4
367291,Central Louisiana Super Regional -  PAP,https://usssa.com/baseball/event_home/?eventID=367291,9,Natchitoches,Play Ball Productions,Op,195,10/29/2022,Louisiana,State Qualifier,8
367291,Central Louisiana Super Regional -  PAP,https://usssa.com/baseball/event_home/?eventID=367291,8,Natchitoches,Play Ball Productions,Op,195,10/29/2022,Louisiana,State Qualifier,7
368928,FREE ENTRY Sunday Only Halloween Classic - PAP,https://usssa.com/baseball/event_home/?eventID=368928,15,Metairie,JP USSSA - Multisport,Op,0,10/30/2022,Louisiana,One Day Event,0
368928,FREE ENTRY Sunday Only Halloween Classic - PAP,https://usssa.com/baseball/event_home/?eventID=368928,11,Metairie,JP USSSA - Multisport,AA,0,10/30/2022,Louisiana,One Day Event,6
368928,FREE ENTRY Sunday Only Halloween Classic - PAP,https://usssa.com/baseball/event_home/?eventID=368928,10,Metairie,JP USSSA - Multisport,AA,0,10/30/2022,Louisiana,One Day Event,6
368928,FREE ENTRY Sunday Only Halloween Classic - PAP,https://usssa.com/baseball/event_home/?eventID=368928,9,Metairie,JP USSSA - Multisport,AA,0,10/30/2022,Louisiana,One Day Event,8
368928,FREE ENTRY Sunday Only Halloween Classic - PAP,https://usssa.com/baseball/event_home/?eventID=368928,6,Metairie,JP USSSA - Multisport,Op,0,10/30/2022,Louisiana,One Day Event,0
368929,Louisiana Fall Regional - PAP,https://usssa.com/baseball/event_home/?eventID=368929,13,Metairie,JP USSSA - Multisport,Op,105,11/05/2022,Louisiana,State Qualifier,0
368929,Louisiana Fall Regional - PAP,https://usssa.com/baseball/event_home/?eventID=368929,12,Metairie,JP USSSA - Multisport,AA,105,11/05/2022,Louisiana,State Qualifier,7
368929,Louisiana Fall Regional - PAP,https://usssa.com/baseball/event_home/?eventID=368929,11,Metairie,JP USSSA - Multisport,AA,105,11/05/2022,Louisiana,State Qualifier,6
368929,Louisiana Fall Regional - PAP,https://usssa.com/baseball/event_home/?eventID=368929,10,Metairie,JP USSSA - Multisport,AA,105,11/05/2022,Louisiana,State Qualifier,9
368929,Louisiana Fall Regional - PAP,https://usssa.com/baseball/event_home/?eventID=368929,9,Metairie,JP USSSA - Multisport,Op,105,11/05/2022,Louisiana,State Qualifier,1
368929,Louisiana Fall Regional - PAP,https://usssa.com/baseball/event_home/?eventID=368929,9,Metairie,JP USSSA - Multisport,AA,105,11/05/2022,Louisiana,State Qualifier,7
368929,Louisiana Fall Regional - PAP,https://usssa.com/baseball/event_home/?eventID=368929,8,Metairie,JP USSSA - Multisport,AAC,0,11/05/2022,Louisiana,State Qualifier,6
368929,Louisiana Fall Regional - PAP,https://usssa.com/baseball/event_home/?eventID=368929,7,Metairie,JP USSSA - Multisport,AAC,0,11/05/2022,Louisiana,State Qualifier,4
366118,Usssa Fall Ball Closer - RINGS,https://usssa.com/baseball/event_home/?eventID=366118,14,Natchitoches,Jimmy Greer - BB,Op,175,11/05/2022,Louisiana,State Qualifier,11
